probe,gene,gsm,tumor,expression,mean,std,z_score
ILMN_2316236,hopx,GSM4003205,MN,932.3859,2059.458468,1590.768831,-0.708508078
ILMN_2316236,hopx,GSM4003206,MN,1257.189,2059.458468,1590.768831,-0.504328128
ILMN_2316236,hopx,GSM4003207,MN,596.9684,2059.458468,1590.768831,-0.919360525
ILMN_2316236,hopx,GSM4003208,MN,2466.793,2059.458468,1590.768831,0.256061424
ILMN_2316236,hopx,GSM4003209,MN,2184.656,2059.458468,1590.768831,0.078702531
ILMN_2316236,hopx,GSM4003210,MN,1550.357,2059.458468,1590.768831,-0.320034852
ILMN_2316236,hopx,GSM4003211,MN,1096.248,2059.458468,1590.768831,-0.605499962
ILMN_2316236,hopx,GSM4003212,MN,3483.405,2059.458468,1590.768831,0.895131024
ILMN_2316236,hopx,GSM4003213,MN,4851.095,2059.458468,1590.768831,1.754897681
ILMN_2316236,hopx,GSM4003214,MN,1182.546,2059.458468,1590.768831,-0.551250722
ILMN_2316236,hopx,GSM4003217,MN,503.6112,2059.458468,1590.768831,-0.978047367
ILMN_2316236,hopx,GSM4003218,MN,867.7112,2059.458468,1590.768831,-0.749164331
ILMN_2316236,hopx,GSM4003219,MN,1625.198,2059.458468,1590.768831,-0.27298779
ILMN_2316236,hopx,GSM4003220,MN,1627.648,2059.458468,1590.768831,-0.271447654
ILMN_2316236,hopx,GSM4003221,MN,4641.62,2059.458468,1590.768831,1.623216071
ILMN_2316236,hopx,GSM4003222,MN,7660.753,2059.458468,1590.768831,3.52112414
ILMN_2316236,hopx,GSM4003223,MN,5697.036,2059.458468,1590.768831,2.286678907
ILMN_2316236,hopx,GSM4003224,MN,1305.61,2059.458468,1590.768831,-0.473889388
ILMN_2316236,hopx,GSM4003225,MN,1444.688,2059.458468,1590.768831,-0.386461223
ILMN_2316236,hopx,GSM4003226,MN,1308.494,2059.458468,1590.768831,-0.472076428
ILMN_2316236,hopx,GSM4003227,MN,426.3037,2059.458468,1590.768831,-1.026644938
ILMN_2316236,hopx,GSM4003228,MN,1763.286,2059.458468,1590.768831,-0.186181965
ILMN_2316236,hopx,GSM4003229,MN,3665.813,2059.458468,1590.768831,1.00979759
ILMN_2316236,hopx,GSM4003230,MN,2851.512,2059.458468,1590.768831,0.497906117
ILMN_2316236,hopx,GSM4003231,MN,6152.839,2059.458468,1590.768831,2.573208911
ILMN_2316236,hopx,GSM4003232,MN,595.6459,2059.458468,1590.768831,-0.920191884
ILMN_2316236,hopx,GSM4003235,MN,1069.558,2059.458468,1590.768831,-0.622278013
ILMN_2316236,hopx,GSM4003242,MN,1320.767,2059.458468,1590.768831,-0.464361291
ILMN_2316236,hopx,GSM4003243,MN,759.0212,2059.458468,1590.768831,-0.817489784
ILMN_2316236,hopx,GSM4003244,MN,687.5803,2059.458468,1590.768831,-0.862399452
ILMN_2316236,hopx,GSM4003245,MN,1089.403,2059.458468,1590.768831,-0.609802913
ILMN_2316236,hopx,GSM4003246,MN,1060.527,2059.458468,1590.768831,-0.627955142
ILMN_2316236,hopx,GSM4003247,MN,892.3159,2059.458468,1590.768831,-0.733697156
ILMN_2316236,hopx,GSM4003248,MN,1416.176,2059.458468,1590.768831,-0.404384631
ILMN_2316236,hopx,GSM4003249,MN,1628.848,2059.458468,1590.768831,-0.270693302
ILMN_2316236,hopx,GSM4003250,MN,4412.292,2059.458468,1590.768831,1.479054333
ILMN_2316236,hopx,GSM4003251,MN,998.9222,2059.458468,1590.768831,-0.666681574
ILMN_2316236,hopx,GSM4003252,MN,1254.546,2059.458468,1590.768831,-0.505989589
ILMN_2316236,hopx,GSM4003254,MN,814.408,2059.458468,1590.768831,-0.782672154
ILMN_2316236,hopx,GSM4003255,MN,2046.254,2059.458468,1590.768831,-0.008300683
ILMN_2316236,hopx,GSM4003256,MN,802.2427,2059.458468,1590.768831,-0.790319588
ILMN_2316236,hopx,GSM4003257,MN,2345.172,2059.458468,1590.768831,0.179607198
ILMN_2316236,hopx,GSM4003258,MN,1698.661,2059.458468,1590.768831,-0.226806976
ILMN_2316236,hopx,GSM4003261,MN,803.8766,2059.458468,1590.768831,-0.789292475
ILMN_2316236,hopx,GSM4003262,MN,1997.422,2059.458468,1590.768831,-0.038997789
ILMN_2316236,hopx,GSM4003263,MN,4209.067,2059.458468,1590.768831,1.351301641
ILMN_2316236,hopx,GSM4003264,MN,3000.362,2059.458468,1590.768831,0.591477224
ILMN_2316236,hopx,GSM4003265,MN,1197.068,2059.458468,1590.768831,-0.542121803
ILMN_2316236,hopx,GSM4003266,MN,2093.898,2059.458468,1590.768831,0.021649615
ILMN_2316236,hopx,GSM4003267,MN,1836.044,2059.458468,1590.768831,-0.140444333
ILMN_2316236,hopx,GSM4003268,MN,3037.644,2059.458468,1590.768831,0.61491369
ILMN_2316236,hopx,GSM4003269,MN,1841.053,2059.458468,1590.768831,-0.137295541
ILMN_2316236,hopx,GSM4003270,MN,1445.221,2059.458468,1590.768831,-0.386126165
ILMN_2316236,hopx,GSM4003271,MN,1058.395,2059.458468,1590.768831,-0.629295375
ILMN_2316236,hopx,GSM4003275,MN,2298.87,2059.458468,1590.768831,0.150500518
ILMN_2316236,hopx,GSM4003276,MN,2420.219,2059.458468,1590.768831,0.226783757
ILMN_2316236,hopx,GSM4003277,MN,955.153,2059.458468,1590.768831,-0.694196068
ILMN_2316236,hopx,GSM4003278,MN,2401.135,2059.458468,1590.768831,0.214787042
ILMN_2316236,hopx,GSM4003279,MN,957.9569,2059.458468,1590.768831,-0.692433461
ILMN_2316236,hopx,GSM4003280,MN,2885.506,2059.458468,1590.768831,0.519275659
ILMN_2316236,hopx,GSM4003282,MN,1387.127,2059.458468,1590.768831,-0.422645613
ILMN_2316236,hopx,GSM4003283,MN,374.561,2059.458468,1590.768831,-1.059171788
ILMN_2316236,hopx,GSM4003284,MN,860.7604,2059.458468,1590.768831,-0.753533791
ILMN_2316236,hopx,GSM4003286,MN,1416.32,2059.458468,1590.768831,-0.404294109
ILMN_2316236,hopx,GSM4003287,MN,1541.053,2059.458468,1590.768831,-0.325883596
ILMN_2316236,hopx,GSM4003288,MN,928.3222,2059.458468,1590.768831,-0.711062629
ILMN_2316236,hopx,GSM4003290,MN,2548.737,2059.458468,1590.768831,0.307573623
ILMN_2316236,hopx,GSM4003292,MN,1222.337,2059.458468,1590.768831,-0.526237031
ILMN_2316236,hopx,GSM4003293,MN,821.7226,2059.458468,1590.768831,-0.778074
ILMN_2316236,hopx,GSM4003294,MN,2217.809,2059.458468,1590.768831,0.099543396
ILMN_2316236,hopx,GSM4003295,MN,525.5808,2059.458468,1590.768831,-0.964236687
ILMN_2316236,hopx,GSM4003296,MN,2453.107,2059.458468,1590.768831,0.247458037
ILMN_2316236,hopx,GSM4003297,MN,2442.676,2059.458468,1590.768831,0.24090083
ILMN_2316236,hopx,GSM4003298,MN,487.1077,2059.458468,1590.768831,-0.988421911
ILMN_2316236,hopx,GSM4003299,MN,1260.776,2059.458468,1590.768831,-0.502073244
ILMN_2316236,hopx,GSM4003300,MN,956.3828,2059.458468,1590.768831,-0.693422983
ILMN_2316236,hopx,GSM4003302,MN,1160.494,2059.458468,1590.768831,-0.565113202
ILMN_2316236,hopx,GSM4003305,MN,274.6062,2059.458468,1590.768831,-1.122006059
ILMN_2316236,hopx,GSM4003306,MN,463.7676,2059.458468,1590.768831,-1.003094124
ILMN_2316236,hopx,GSM4003307,MN,592.7737,2059.458468,1590.768831,-0.921997426
ILMN_2316236,hopx,GSM4003308,MN,1007.278,2059.458468,1590.768831,-0.661428893
ILMN_2316236,hopx,GSM4003309,MN,779.688,2059.458468,1590.768831,-0.804498078
ILMN_2316236,hopx,GSM4003310,MN,889.6415,2059.458468,1590.768831,-0.735378356
ILMN_2316236,hopx,GSM4003311,MN,1951.42,2059.458468,1590.768831,-0.067915882
ILMN_2316236,hopx,GSM4003312,MN,1080.148,2059.458468,1590.768831,-0.615620855
ILMN_2316236,hopx,GSM4003313,MN,958.1583,2059.458468,1590.768831,-0.692306856
ILMN_2316236,hopx,GSM4003328,MN,269.3503,2059.458468,1590.768831,-1.125310059
ILMN_2316236,hopx,GSM4003329,MN,935.7597,2059.458468,1590.768831,-0.706387217
ILMN_2316236,hopx,GSM4003330,MN,487.4028,2059.458468,1590.768831,-0.988236403
ILMN_2316236,hopx,GSM4003334,MN,333.3435,2059.458468,1590.768831,-1.085082215
ILMN_2316236,hopx,GSM4003335,MN,1035.84,2059.458468,1590.768831,-0.643474053
ILMN_2316236,hopx,GSM4003336,MN,426.73,2059.458468,1590.768831,-1.026376954
ILMN_2316236,hopx,GSM4003337,MN,633.5107,2059.458468,1590.768831,-0.896389054
ILMN_2316236,hopx,GSM4003338,MN,1482.337,2059.458468,1590.768831,-0.36279405
ILMN_2316236,hopx,GSM4003340,MN,595.8543,2059.458468,1590.768831,-0.920060878
ILMN_2316236,hopx,GSM4003341,MN,2845.611,2059.458468,1590.768831,0.49419659
ILMN_2316236,hopx,GSM4003342,MN,1608.952,2059.458468,1590.768831,-0.283200462
ILMN_2316236,hopx,GSM4003343,MN,2126.105,2059.458468,1590.768831,0.0418958
ILMN_2316236,hopx,GSM4003344,MN,1406.803,2059.458468,1590.768831,-0.410276751
ILMN_2316236,hopx,GSM4003347,MN,1321.079,2059.458468,1590.768831,-0.464165159
ILMN_2316236,hopx,GSM4003348,MN,2188.62,2059.458468,1590.768831,0.081194407
ILMN_2316236,hopx,GSM4003349,MN,936.6547,2059.458468,1590.768831,-0.705824596
ILMN_2316236,hopx,GSM4003350,MN,2824.269,2059.458468,1590.768831,0.480780436
ILMN_2316236,hopx,GSM4003351,MN,2515.441,2059.458468,1590.768831,0.286642863
ILMN_2316236,hopx,GSM4003352,MN,2484.931,2059.458468,1590.768831,0.267463458
ILMN_2316236,hopx,GSM4003353,MN,2966.17,2059.458468,1590.768831,0.569983215
ILMN_2316236,hopx,GSM4003354,MN,954.9313,2059.458468,1590.768831,-0.694335434
ILMN_2316236,hopx,GSM4003358,MN,1731.45,2059.458468,1590.768831,-0.20619493
ILMN_2316236,hopx,GSM4003359,MN,2899.218,2059.458468,1590.768831,0.52789539
ILMN_2316236,hopx,GSM4003360,MN,984.9642,2059.458468,1590.768831,-0.675455947
ILMN_2316236,hopx,GSM4003361,MN,4549.129,2059.458468,1590.768831,1.565073745
ILMN_2316236,hopx,GSM4003362,MN,5810.444,2059.458468,1590.768831,2.357970221
ILMN_2316236,hopx,GSM4003363,MN,2156.442,2059.458468,1590.768831,0.060966453
ILMN_2316236,hopx,GSM4003364,MN,2095.8,2059.458468,1590.768831,0.022845263
ILMN_2316236,hopx,GSM4003381,MN,5621.687,2059.458468,1590.768831,2.239312503
ILMN_2316236,hopx,GSM4003382,MN,821.077,2059.458468,1590.768831,-0.778479841
ILMN_2316236,hopx,GSM4003383,MN,658.8328,2059.458468,1590.768831,-0.880470902
ILMN_2316236,hopx,GSM4003384,MN,3951.954,2059.458468,1590.768831,1.189673506
ILMN_2316236,hopx,GSM4003389,MN,3846.722,2059.458468,1590.768831,1.123521845
ILMN_2316236,hopx,GSM4003390,MN,6811.475,2059.458468,1590.768831,2.987245186
ILMN_2316236,hopx,GSM4003391,MN,1732.269,2059.458468,1590.768831,-0.205680084
ILMN_2316236,hopx,GSM4003393,MN,286.6025,2059.458468,1590.768831,-1.114464863
ILMN_2316236,hopx,GSM4003394,MN,815.3842,2059.458468,1590.768831,-0.782058488
ILMN_2316236,hopx,GSM4003395,MN,373.6596,2059.458468,1590.768831,-1.059738432
ILMN_2316236,hopx,GSM4003396,MN,879.2214,2059.458468,1590.768831,-0.74192871
ILMN_2316236,hopx,GSM4003397,MN,1169.279,2059.458468,1590.768831,-0.559590715
ILMN_2316236,hopx,GSM4003398,MN,717.0975,2059.458468,1590.768831,-0.843844147
ILMN_2316236,hopx,GSM4003399,MN,2152.847,2059.458468,1590.768831,0.058706539
ILMN_2316236,hopx,GSM4003400,MN,3995.053,2059.458468,1590.768831,1.216766695
ILMN_2316236,hopx,GSM4003401,MN,609.0701,2059.458468,1590.768831,-0.911753071
ILMN_2316236,hopx,GSM4003402,MN,9410.517,2059.458468,1590.768831,4.621072772
ILMN_2316236,hopx,GSM4003403,MN,641.2658,2059.458468,1590.768831,-0.89151399
ILMN_2316236,hopx,GSM4003404,MN,4475.448,2059.458468,1590.768831,1.51875589
ILMN_2316236,hopx,GSM4003405,MN,887.7047,2059.458468,1590.768831,-0.73659588
ILMN_2316236,hopx,GSM4003406,MN,377.5813,2059.458468,1590.768831,-1.057273147
ILMN_2316236,hopx,GSM4003407,MN,635.026,2059.458468,1590.768831,-0.895436496
ILMN_2316236,hopx,GSM4003409,MN,1096.038,2059.458468,1590.768831,-0.605631974
ILMN_2316236,hopx,GSM4003410,MN,775.0669,2059.458468,1590.768831,-0.807403026
ILMN_2316236,hopx,GSM4003411,MN,1052.459,2059.458468,1590.768831,-0.633026904
ILMN_2316236,hopx,GSM4003413,MN,779.1119,2059.458468,1590.768831,-0.80486023
ILMN_2316236,hopx,GSM4003414,MN,886.8781,2059.458468,1590.768831,-0.737115503
ILMN_2316236,hopx,GSM4003417,MN,808.8015,2059.458468,1590.768831,-0.78619655
ILMN_2316236,hopx,GSM4003419,MN,1269.678,2059.458468,1590.768831,-0.496477208
ILMN_2316236,hopx,GSM4003420,MN,1438.614,2059.458468,1590.768831,-0.390279502
ILMN_2316236,hopx,GSM4003422,MN,724.9267,2059.458468,1590.768831,-0.838922502
ILMN_2316236,hopx,GSM4003424,MN,1490.904,2059.458468,1590.768831,-0.357408604
ILMN_2316236,hopx,GSM4003425,MN,544.9664,2059.458468,1590.768831,-0.952050378
ILMN_2316236,hopx,GSM4003426,MN,645.0285,2059.458468,1590.768831,-0.889148656
ILMN_2316236,hopx,GSM4003427,MN,1096.562,2059.458468,1590.768831,-0.605302574
ILMN_2316236,hopx,GSM4003428,MN,466.3012,2059.458468,1590.768831,-1.001501435
ILMN_2316236,hopx,GSM4003429,MN,1167.131,2059.458468,1590.768831,-0.560941005
ILMN_2316236,hopx,GSM4003430,MN,3571.015,2059.458468,1590.768831,0.950205022
ILMN_2316236,hopx,GSM4003431,MN,580.5316,2059.458468,1590.768831,-0.929693139
ILMN_2316236,hopx,GSM4003432,MN,1038.747,2059.458468,1590.768831,-0.641646635
ILMN_2316236,hopx,GSM4003433,MN,556.3406,2059.458468,1590.768831,-0.944900251
ILMN_2316236,hopx,GSM4003452,MN,1324.234,2059.458468,1590.768831,-0.462181841
ILMN_2316236,hopx,GSM4003453,MN,1625.4,2059.458468,1590.768831,-0.272860807
ILMN_2316236,hopx,GSM4003454,MN,9168.669,2059.458468,1590.768831,4.469040626
ILMN_2316236,hopx,GSM4003455,MN,1034.813,2059.458468,1590.768831,-0.644119653
ILMN_2316236,hopx,GSM4003456,MN,2160.684,2059.458468,1590.768831,0.063633088
ILMN_2316236,hopx,GSM4003457,MN,1066.305,2059.458468,1590.768831,-0.624322936
ILMN_2316236,hopx,GSM4003458,MN,2440.665,2059.458468,1590.768831,0.239636662
ILMN_2316236,hopx,GSM4003459,MN,10063.91,2059.458468,1590.768831,5.031813156
ILMN_2316236,hopx,GSM4003460,MN,3807.472,2059.458468,1590.768831,1.098848241
ILMN_2316236,hopx,GSM4003461,MN,1674.15,2059.458468,1590.768831,-0.242215248
ILMN_2316236,hopx,GSM4003472,MN,726.0658,2059.458468,1590.768831,-0.838206433
ILMN_2316236,hopx,GSM4003473,MN,3423.859,2059.458468,1590.768831,0.857698809
ILMN_2316236,hopx,GSM4003474,MN,1426.782,2059.458468,1590.768831,-0.397717415
ILMN_2316236,hopx,GSM4003475,MN,1024.727,2059.458468,1590.768831,-0.650459983
ILMN_2316236,hopx,GSM4003476,MN,1949.718,2059.458468,1590.768831,-0.068985804
ILMN_2316236,hopx,GSM4003477,MN,2060.748,2059.458468,1590.768831,0.000810635
ILMN_2316236,hopx,GSM4003478,MN,8668.905,2059.458468,1590.768831,4.154875556
ILMN_2316236,hopx,GSM4003479,MN,3904.531,2059.458468,1590.768831,1.159862135
ILMN_2316236,hopx,GSM4003480,MN,2477.643,2059.458468,1590.768831,0.262882026
ILMN_2316236,hopx,GSM4003481,MN,5520.871,2059.458468,1590.768831,2.175936858
ILMN_2316236,hopx,GSM4003492,MN,1574.851,2059.458468,1590.768831,-0.304637266
ILMN_2316236,hopx,GSM4003493,MN,3793.576,2059.458468,1590.768831,1.090112843
ILMN_2316236,hopx,GSM4003494,MN,5168.312,2059.458468,1590.768831,1.954308804
ILMN_2316236,hopx,GSM4003495,MN,847.4858,2059.458468,1590.768831,-0.761878561
ILMN_2316236,hopx,GSM4003496,MN,6635.249,2059.458468,1590.768831,2.87646479
ILMN_2316236,hopx,GSM4003497,MN,2159.877,2059.458468,1590.768831,0.063125786
ILMN_2316236,hopx,GSM4003498,MN,1837.035,2059.458468,1590.768831,-0.139821364
ILMN_2316236,hopx,GSM4003499,MN,4252.152,2059.458468,1590.768831,1.378386029
ILMN_2316236,hopx,GSM4003500,MN,1606.689,2059.458468,1590.768831,-0.284623044
ILMN_2316236,hopx,GSM4003501,MN,1921.532,2059.458468,1590.768831,-0.086704281
ILMN_2316236,hopx,GSM4003502,MN,2562.963,2059.458468,1590.768831,0.316516468
ILMN_2316236,hopx,GSM4003503,MN,1846.916,2059.458468,1590.768831,-0.133609902
ILMN_2316236,hopx,GSM4003512,MN,2965.535,2059.458468,1590.768831,0.569584037
ILMN_2316236,hopx,GSM4003513,MN,1118.862,2059.458468,1590.768831,-0.591284195
ILMN_2316236,hopx,GSM4003514,MN,1577.58,2059.458468,1590.768831,-0.302921743
ILMN_2316236,hopx,GSM4003515,MN,9728.646,2059.458468,1590.768831,4.821057203
ILMN_2316236,hopx,GSM4003516,MN,3347.458,2059.458468,1590.768831,0.809671089
ILMN_2316236,hopx,GSM4003517,MN,2934.085,2059.458468,1590.768831,0.549813722
ILMN_2316236,hopx,GSM4003518,MN,2034.313,2059.458468,1590.768831,-0.015807116
ILMN_2316236,hopx,GSM4003539,MN,2960.981,2059.458468,1590.768831,0.56672127
ILMN_2316236,hopx,GSM4003540,MN,3511.225,2059.458468,1590.768831,0.912619423
ILMN_2316236,hopx,GSM4003541,MN,1913.368,2059.458468,1590.768831,-0.09183639
ILMN_2316236,hopx,GSM4003542,MN,4165.214,2059.458468,1590.768831,1.323734468
ILMN_2316236,hopx,GSM4003543,MN,1606.329,2059.458468,1590.768831,-0.28484935
ILMN_2316236,hopx,GSM4003544,MN,4244.917,2059.458468,1590.768831,1.373837914
ILMN_2316236,hopx,GSM4003545,MN,2038.894,2059.458468,1590.768831,-0.012927376
ILMN_2316236,hopx,GSM4003546,MN,2960.317,2059.458468,1590.768831,0.566303862
ILMN_2316236,hopx,GSM4003547,MN,4451.568,2059.458468,1590.768831,1.503744281
ILMN_2316236,hopx,GSM4003548,MN,1502.661,2059.458468,1590.768831,-0.350017838
ILMN_2316236,hopx,GSM4003549,MN,2647.213,2059.458468,1590.768831,0.369478281
ILMN_2316236,hopx,GSM4003550,MN,947.7717,2059.458468,1590.768831,-0.698836151
ILMN_2316236,hopx,GSM4003551,MN,2760.912,2059.458468,1590.768831,0.440952525
ILMN_2316236,hopx,GSM4003552,MN,1947.491,2059.458468,1590.768831,-0.070385756
ILMN_2316236,hopx,GSM4003553,MN,1527.249,2059.458468,1590.768831,-0.334561161
ILMN_2316236,hopx,GSM4003554,MN,7050.976,2059.458468,1590.768831,3.137801945
ILMN_2316236,hopx,GSM4003555,MN,1604.534,2059.458468,1590.768831,-0.285977735
ILMN_2316236,hopx,GSM4003556,MN,2324.703,2059.458468,1590.768831,0.166739835
ILMN_2316236,hopx,GSM4003557,MN,6431.507,2059.458468,1590.768831,2.748387099
ILMN_2316236,hopx,GSM4003558,MN,924.5645,2059.458468,1590.768831,-0.71342482
ILMN_2316236,hopx,GSM4003559,MN,1033.661,2059.458468,1590.768831,-0.644843831
ILMN_2316236,hopx,GSM4003561,MN,1832.417,2059.458468,1590.768831,-0.142724363
ILMN_2316236,hopx,GSM4003562,MN,1167.732,2059.458468,1590.768831,-0.560563201
ILMN_2316236,hopx,GSM4003563,MN,2179.603,2059.458468,1590.768831,0.075526079
ILMN_2316236,hopx,GSM4003565,MN,1454.928,2059.458468,1590.768831,-0.380024084
ILMN_2316236,hopx,GSM4003568,MN,3063.84,2059.458468,1590.768831,0.631381199
ILMN_2316236,hopx,GSM4003570,MN,1098.281,2059.458468,1590.768831,-0.604221964
ILMN_2316236,hopx,GSM4003571,MN,1557.14,2059.458468,1590.768831,-0.315770876
ILMN_2316236,hopx,GSM4003572,MN,1836.107,2059.458468,1590.768831,-0.14040473
ILMN_2316236,hopx,GSM4003573,MN,2109.332,2059.458468,1590.768831,0.031351842
ILMN_2316236,hopx,GSM4003575,MN,1013.904,2059.458468,1590.768831,-0.657263612
ILMN_2316236,hopx,GSM4003577,MN,1919.462,2059.458468,1590.768831,-0.088005538
ILMN_2316236,hopx,GSM4003580,MN,1070.237,2059.458468,1590.768831,-0.621851175
ILMN_2316236,hopx,GSM4003581,MN,2213.366,2059.458468,1590.768831,0.096750407
ILMN_2316236,hopx,GSM4003601,MN,968.6295,2059.458468,1590.768831,-0.685724378
ILMN_2316236,hopx,GSM4003602,MN,5840.009,2059.458468,1590.768831,2.376555574
ILMN_2316236,hopx,GSM4003607,MN,3214.92,2059.458468,1590.768831,0.726354144
ILMN_2316236,hopx,GSM4003608,MN,3225.47,2059.458468,1590.768831,0.732986157
ILMN_2316236,hopx,GSM4003609,MN,2089.993,2059.458468,1590.768831,0.019194827
ILMN_2316236,hopx,GSM4003610,MN,465.2281,2059.458468,1590.768831,-1.002176015
ILMN_2316236,hopx,GSM4003611,MN,666.1174,2059.458468,1590.768831,-0.875891607
ILMN_2316236,hopx,GSM4003615,MN,2132.26,2059.458468,1590.768831,0.045764998
ILMN_2316236,hopx,GSM4003616,MN,4652.332,2059.458468,1590.768831,1.629949922
ILMN_2316236,hopx,GSM4003617,MN,1906,2059.458468,1590.768831,-0.096468113
ILMN_2316236,hopx,GSM4003622,MN,8765.059,2059.458468,1590.768831,4.215320543
ILMN_2316236,hopx,GSM4003627,MN,925.8605,2059.458468,1590.768831,-0.71261012
ILMN_2316236,hopx,GSM4003631,MN,2205.577,2059.458468,1590.768831,0.091854033
ILMN_2316236,hopx,GSM4003636,MN,912.6787,2059.458468,1590.768831,-0.720896553
ILMN_2316236,hopx,GSM4003637,MN,2189.081,2059.458468,1590.768831,0.081484204
ILMN_2316236,hopx,GSM4003642,MN,1386.5,2059.458468,1590.768831,-0.423039762
ILMN_2316236,hopx,GSM4003653,MN,708.873,2059.458468,1590.768831,-0.849014289
ILMN_2316236,hopx,GSM4003661,MN,1921.977,2059.458468,1590.768831,-0.086424542
ILMN_2316236,hopx,GSM4003662,MN,1487.627,2059.458468,1590.768831,-0.359468614
ILMN_2316236,hopx,GSM4003665,MN,1826.373,2059.458468,1590.768831,-0.146523783
ILMN_2316236,hopx,GSM4003666,MN,1844.025,2059.458468,1590.768831,-0.135427262
ILMN_2316236,hopx,GSM4003668,MN,1739.432,2059.458468,1590.768831,-0.20117723
ILMN_2316236,hopx,GSM4003670,MN,5714.743,2059.458468,1590.768831,2.297810003
ILMN_2316236,hopx,GSM4003672,MN,1265.412,2059.458468,1590.768831,-0.49915893
ILMN_2316236,hopx,GSM4003674,MN,1462.804,2059.458468,1590.768831,-0.375073019
ILMN_2316236,hopx,GSM4003675,MN,1340.927,2059.458468,1590.768831,-0.451688173
ILMN_2316236,hopx,GSM4003677,MN,707.378,2059.458468,1590.768831,-0.849954086
ILMN_2316236,hopx,GSM4003690,MN,912.2838,2059.458468,1590.768831,-0.721144798
ILMN_2316236,hopx,GSM4003692,MN,738.6065,2059.458468,1590.768831,-0.830323012
ILMN_2316236,hopx,GSM4003695,MN,1152.035,2059.458468,1590.768831,-0.570430756
ILMN_2316236,hopx,GSM4003696,MN,1142.486,2059.458468,1590.768831,-0.576433514
ILMN_2316236,hopx,GSM4003697,MN,2973.918,2059.458468,1590.768831,0.574853816
ILMN_2316236,hopx,GSM4003698,MN,652.4936,2059.458468,1590.768831,-0.884455893
ILMN_2316236,hopx,GSM4003700,MN,1516.044,2059.458468,1590.768831,-0.341604925
ILMN_2316236,hopx,GSM4003703,MN,548.3067,2059.458468,1590.768831,-0.949950576
ILMN_2316236,hopx,GSM4003705,MN,677.8649,2059.458468,1590.768831,-0.868506813
ILMN_2316236,hopx,GSM4003706,MN,2506.423,2059.458468,1590.768831,0.280973906
ILMN_2316236,hopx,GSM4003707,MN,1541.458,2059.458468,1590.768831,-0.325629002
ILMN_2316236,hopx,GSM4003711,MN,2228.224,2059.458468,1590.768831,0.106090545
ILMN_2316236,hopx,GSM4003712,MN,2918.074,2059.458468,1590.768831,0.539748778
ILMN_2316236,hopx,GSM4003713,MN,2095.853,2059.458468,1590.768831,0.02287858
ILMN_2316236,hopx,GSM4003714,MN,1105.007,2059.458468,1590.768831,-0.59999382
ILMN_2316236,hopx,GSM4003715,MN,930.9626,2059.458468,1590.768831,-0.709402803
ILMN_2316236,hopx,GSM4003716,MN,894.5981,2059.458468,1590.768831,-0.732262504
ILMN_2316236,hopx,GSM4003717,MN,2055.242,2059.458468,1590.768831,-0.002650585
ILMN_2316236,hopx,GSM4003718,MN,921.3231,2059.458468,1590.768831,-0.715462451
ILMN_2316236,hopx,GSM4003719,MN,1893.9,2059.458468,1590.768831,-0.104074498
ILMN_2316236,hopx,GSM4003720,MN,1869.85,2059.458468,1590.768831,-0.119192974
ILMN_2316236,hopx,GSM4003721,MN,822.7533,2059.458468,1590.768831,-0.777426074
ILMN_2316236,hopx,GSM4003722,MN,1844.29,2059.458468,1590.768831,-0.135260676
ILMN_2316236,hopx,GSM4003723,MN,2435.931,2059.458468,1590.768831,0.236660742
ILMN_2316236,hopx,GSM4003724,MN,3618.327,2059.458468,1590.768831,0.979946616
ILMN_2316236,hopx,GSM4003725,MN,1617.934,2059.458468,1590.768831,-0.277554135
ILMN_2316236,hopx,GSM4003726,MN,5039.817,2059.458468,1590.768831,1.873533397
ILMN_2316236,hopx,GSM4003727,MN,3014.871,2059.458468,1590.768831,0.600597971
ILMN_2316236,hopx,GSM4003728,MN,2848.948,2059.458468,1590.768831,0.496294318
ILMN_2316236,hopx,GSM4003729,MN,2690.695,2059.458468,1590.768831,0.396812233
ILMN_2316236,hopx,GSM4003730,MN,2085.623,2059.458468,1590.768831,0.016447728
ILMN_2316236,hopx,GSM4003731,MN,1431.572,2059.458468,1590.768831,-0.394706292
ILMN_2316236,hopx,GSM4003732,MN,1884.365,2059.458468,1590.768831,-0.110068455
ILMN_2316236,hopx,GSM4003733,MN,2471.824,2059.458468,1590.768831,0.259224046
ILMN_2316236,hopx,GSM4003734,MN,768.072,2059.458468,1590.768831,-0.811800208
ILMN_2316236,hopx,GSM4003735,MN,1892.068,2059.458468,1590.768831,-0.105226142
ILMN_2316236,hopx,GSM4003736,MN,2173.219,2059.458468,1590.768831,0.071512925
ILMN_2316236,hopx,GSM4003737,MN,1341.979,2059.458468,1590.768831,-0.451026858
ILMN_2316236,hopx,GSM4003738,MN,1415.835,2059.458468,1590.768831,-0.404598993
ILMN_2316236,hopx,GSM4003739,MN,2071.462,2059.458468,1590.768831,0.007545743
ILMN_2316236,hopx,GSM4003740,MN,2240.007,2059.458468,1590.768831,0.113497655
ILMN_2316236,hopx,GSM4003741,MN,4106.782,2059.458468,1590.768831,1.287002544
ILMN_2316236,hopx,GSM4003742,MN,2116.89,2059.458468,1590.768831,0.036103003
ILMN_2316236,hopx,GSM4003743,MN,2469.074,2059.458468,1590.768831,0.257495322
